,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,Unnamed: 20,Unnamed: 21
108,318bf822d4f2bd3920367560218619c0,annoyed,1,0,0,-0.3818,4.5,4,3,4.5,3.75,y,y,n,y,n,07/17/09 04:28 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
109,318bf822d4f2bd3920367560218619c0,turning cell moment days dont personally,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,07/29/09 04:38 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
110,318bf822d4f2bd3920367560218619c0,trying figure everything,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,07/24/09 07:03 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
111,318bf822d4f2bd3920367560218619c0,friend exboyfriend drama drama,0,0.516,0.484,0.4939,4.5,4,3,4.5,3.75,y,y,n,y,n,07/31/09 09:07 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
112,318bf822d4f2bd3920367560218619c0,count,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,07/22/09 05:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
113,318bf822d4f2bd3920367560218619c0,thing life fresh flowers katie on netflix instant movie,0,0.223,0.777,0.3182,4.5,4,3,4.5,3.75,y,y,n,y,n,07/13/09 02:04 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
114,318bf822d4f2bd3920367560218619c0,bummed instant movie didn't pull,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,07/31/09 11:42 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
115,318bf822d4f2bd3920367560218619c0,paris care accompany me,0,0.516,0.484,0.4939,4.5,4,3,4.5,3.75,y,y,n,y,n,07/20/09 07:11 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
116,318bf822d4f2bd3920367560218619c0,minute,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,06/30/09 05:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
117,318bf822d4f2bd3920367560218619c0,love avoiding burning whole pocket lesportsac purse dvd overload,0.325,0.278,0.397,0.0772,4.5,4,3,4.5,3.75,y,y,n,y,n,08-04-2009 22:18,318,49024.8,97.88,0.02,49584,0.49,0.06,,
118,318bf822d4f2bd3920367560218619c0,hate california's economy,0.649,0,0.351,-0.5719,4.5,4,3,4.5,3.75,y,y,n,y,n,08/23/09 06:03 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
119,318bf822d4f2bd3920367560218619c0,lost my ex relationship,0.434,0,0.566,-0.3182,4.5,4,3,4.5,3.75,y,y,n,y,n,08/22/09 03:09 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
120,318bf822d4f2bd3920367560218619c0,far thanks santa paula noon meetings mom,0,0.326,0.674,0.4404,4.5,4,3,4.5,3.75,y,y,n,y,n,08/27/09 05:31 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
121,318bf822d4f2bd3920367560218619c0,plugnames bestbian,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,08/20/09 06:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
122,318bf822d4f2bd3920367560218619c0,miss ability drive,0.327,0.469,0.204,0.1779,4.5,4,3,4.5,3.75,y,y,n,y,n,08/25/09 02:20 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
123,318bf822d4f2bd3920367560218619c0,My family from Mexico City is here. I need to practice my Spanish.,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,08/22/09 09:51 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
124,318bf822d4f2bd3920367560218619c0,wearing red lipstick watching movies hot boys mother screech family dog randomly doesn't even begin describe scene,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,09-01-2009 20:28,318,49024.8,97.88,0.02,49584,0.49,0.06,,
125,318bf822d4f2bd3920367560218619c0,anthony bourdain bliss,0,0.649,0.351,0.5719,4.5,4,3,4.5,3.75,y,y,n,y,n,07/25/09 03:16 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
126,318bf822d4f2bd3920367560218619c0,turbo tax tried charging 140 dollar process taxes mom free fuck turbo tax thanks mom saving day,0.148,0.262,0.591,0.4019,4.5,4,3,4.5,3.75,y,y,n,y,n,09/13/09 05:13 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
127,318bf822d4f2bd3920367560218619c0,north face judgement,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,08-06-2009 07:04,318,49024.8,97.88,0.02,49584,0.49,0.06,,
128,318bf822d4f2bd3920367560218619c0,target savior sandals dress shirts oh my,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,09-10-2009 02:58,318,49024.8,97.88,0.02,49584,0.49,0.06,,
129,318bf822d4f2bd3920367560218619c0,slightly smitten phoenix family weird know,0.254,0,0.746,-0.1779,4.5,4,3,4.5,3.75,y,y,n,y,n,07/15/09 04:14 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
130,318bf822d4f2bd3920367560218619c0,hoping break tomorrow,0,0.583,0.417,0.4215,4.5,4,3,4.5,3.75,y,y,n,y,n,08-08-2009 01:04,318,49024.8,97.88,0.02,49584,0.49,0.06,,
131,318bf822d4f2bd3920367560218619c0,rihanna crazier crazier stupid,0.848,0,0.152,-0.5574,4.5,4,3,4.5,3.75,y,y,n,y,n,09/29/09 12:11 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
132,318bf822d4f2bd3920367560218619c0,feel bum without leg,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,08/26/09 04:33 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
133,318bf822d4f2bd3920367560218619c0,job weird welcome,0.298,0.526,0.175,0.3182,4.5,4,3,4.5,3.75,y,y,n,y,n,09/30/09 11:36 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
134,318bf822d4f2bd3920367560218619c0,3 year,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,10-06-2009 23:40,318,49024.8,97.88,0.02,49584,0.49,0.06,,
135,318bf822d4f2bd3920367560218619c0,electronics giving out,0,0.545,0.455,0.34,4.5,4,3,4.5,3.75,y,y,n,y,n,10-02-2009 03:55,318,49024.8,97.88,0.02,49584,0.49,0.06,,
136,318bf822d4f2bd3920367560218619c0,celebrating 90th dieting whahooo not,0,0.481,0.519,0.5719,4.5,4,3,4.5,3.75,y,y,n,y,n,09-03-2009 02:51,318,49024.8,97.88,0.02,49584,0.49,0.06,,
137,318bf822d4f2bd3920367560218619c0,black peacoat else pumped fall,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,09-03-2009 03:39,318,49024.8,97.88,0.02,49584,0.49,0.06,,
138,318bf822d4f2bd3920367560218619c0,sick never physically sick before feel hangover mixed flu mixed weakness nausea,0.6,0,0.4,-0.9001,4.5,4,3,4.5,3.75,y,y,n,y,n,10-09-2009 01:14,318,49024.8,97.88,0.02,49584,0.49,0.06,,
139,318bf822d4f2bd3920367560218619c0,hate business united states healthcare system,0.352,0.267,0.381,-0.2263,4.5,4,3,4.5,3.75,y,y,n,y,n,10-04-2009 03:09,318,49024.8,97.88,0.02,49584,0.49,0.06,,
140,318bf822d4f2bd3920367560218619c0,think rihanna italian vogue photoshoot bad taste inappropriate yuck,0.304,0,0.696,-0.5423,4.5,4,3,4.5,3.75,y,y,n,y,n,10-09-2009 07:50,318,49024.8,97.88,0.02,49584,0.49,0.06,,
141,318bf822d4f2bd3920367560218619c0,excited nbc thursdays especially excited community,0,0.545,0.455,0.5859,4.5,4,3,4.5,3.75,y,y,n,y,n,10/15/09 04:02 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
142,318bf822d4f2bd3920367560218619c0,propname,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,10/14/09 03:55 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
143,318bf822d4f2bd3920367560218619c0,la vie en rose words absolutely brilliant honest beautiful movie,0,0.628,0.372,0.9159,4.5,4,3,4.5,3.75,y,y,n,y,n,10/14/09 08:05 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
144,318bf822d4f2bd3920367560218619c0,flashing light kanye style,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,09/15/09 05:00 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
145,318bf822d4f2bd3920367560218619c0,break 3000 healthcare break whoooooo,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,10/29/09 05:24 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
146,318bf822d4f2bd3920367560218619c0,actually someone besides mother off offense mom u r fabulous im turning 13yearold notoutoftheclosetyet gay man amount spend you,0.098,0.167,0.735,0.34,4.5,4,3,4.5,3.75,y,y,n,y,n,11-04-2009 07:49,318,49024.8,97.88,0.02,49584,0.49,0.06,,
147,318bf822d4f2bd3920367560218619c0,arggggggggggggg,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,11-09-2009 05:07,318,49024.8,97.88,0.02,49584,0.49,0.06,,
148,318bf822d4f2bd3920367560218619c0,true blood halloween spirit damn bill hot,0.241,0.402,0.357,0.2023,4.5,4,3,4.5,3.75,y,y,n,y,n,10-11-2009 04:15,318,49024.8,97.88,0.02,49584,0.49,0.06,,
149,318bf822d4f2bd3920367560218619c0,michael scott dancing booze cruise episode entertaining now,0,0.293,0.707,0.4404,4.5,4,3,4.5,3.75,y,y,n,y,n,11-11-2009 02:06,318,49024.8,97.88,0.02,49584,0.49,0.06,,
150,318bf822d4f2bd3920367560218619c0,office cleaning hanging con mi madre drug choice evening,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,11/17/09 05:00 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
151,318bf822d4f2bd3920367560218619c0,rip prague night fall semester 2007,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,11-04-2009 06:37,318,49024.8,97.88,0.02,49584,0.49,0.06,,
152,318bf822d4f2bd3920367560218619c0,need hot hair cut fierce 50 vc,0.259,0,0.741,-0.2732,4.5,4,3,4.5,3.75,y,y,n,y,n,10/17/09 04:30 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
153,318bf822d4f2bd3920367560218619c0,became single 35 year old lady tonight visited dating site watched accidentally purpose felt characters seriously,0.227,0,0.773,-0.4767,4.5,4,3,4.5,3.75,y,y,n,y,n,11/20/09 04:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
154,318bf822d4f2bd3920367560218619c0,ready,0,1,0,0.3612,4.5,4,3,4.5,3.75,y,y,n,y,n,11/26/09 03:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
155,318bf822d4f2bd3920367560218619c0,looking,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,11/29/09 04:56 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
156,318bf822d4f2bd3920367560218619c0,excited kick old school old friend place,0,0.528,0.472,0.6808,4.5,4,3,4.5,3.75,y,y,n,y,n,12-09-2009 05:08,318,49024.8,97.88,0.02,49584,0.49,0.06,,
157,318bf822d4f2bd3920367560218619c0,netflix least 6 dvd queue 5 quite enough thank gluttonous merica,0,0.258,0.742,0.4173,4.5,4,3,4.5,3.75,y,y,n,y,n,11/14/09 02:16 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
158,318bf822d4f2bd3920367560218619c0,rediscovering bjork,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,12-11-2009 05:35,318,49024.8,97.88,0.02,49584,0.49,0.06,,
159,318bf822d4f2bd3920367560218619c0,money teeth cleaning gmas bus top secret errand target rodarte dress 40Confusion warm comfy themed xmas shopping spending mom coffee sephoracom office stepping outside forgetting cold get without proper coverage productive selfindulgent bliss bad off,0.084,0.177,0.74,0.4404,4.5,4,3,4.5,3.75,y,y,n,y,n,11/20/09 12:35 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
160,318bf822d4f2bd3920367560218619c0,find san fran year,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,12-08-2009 03:15,318,49024.8,97.88,0.02,49584,0.49,0.06,,
161,318bf822d4f2bd3920367560218619c0,love propname,0,0.808,0.192,0.6369,4.5,4,3,4.5,3.75,y,y,n,y,n,06/30/09 11:00 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
162,318bf822d4f2bd3920367560218619c0,start using disposable camera again agrees stephanie anticipation knowing show missed,0.164,0.239,0.597,0,4.5,4,3,4.5,3.75,y,y,n,y,n,11/24/09 09:33 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
163,318bf822d4f2bd3920367560218619c0,thank everyone sent fb made birthday special could ever imagined im sooooooo lucky many soul life,0,0.381,0.619,0.7906,4.5,4,3,4.5,3.75,y,y,n,y,n,12-03-2009 02:13,318,49024.8,97.88,0.02,49584,0.49,0.06,,
164,318bf822d4f2bd3920367560218619c0,excite weekend,0,0.756,0.244,0.4767,4.5,4,3,4.5,3.75,y,y,n,y,n,01-09-2010 05:00,318,49024.8,97.88,0.02,49584,0.49,0.06,,
165,318bf822d4f2bd3920367560218619c0,beautiful fall southern california,0,0.565,0.435,0.5994,4.5,4,3,4.5,3.75,y,y,n,y,n,08/31/09 11:08 PM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
166,318bf822d4f2bd3920367560218619c0,gma coolest,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,01/19/10 05:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
167,318bf822d4f2bd3920367560218619c0,wish moving world least jamie it,0,0.351,0.649,0.4019,4.5,4,3,4.5,3.75,y,y,n,y,n,01/24/10 02:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06,,
168,318bf822d4f2bd3920367560218619c0,2 month birthday,0,0,1,0,4.5,4,3,4.5,3.75,y,y,n,y,n,01-04-2010 07:28,318,49024.8,97.88,0.02,49584,0.49,0.06,,
169,318bf822d4f2bd3920367560218619c0,intervention heroin xanax crack oh my,0.39,0,0.61,-0.4939,4.5,4,3,4.5,3.75,y,y,n,y,n,10-09-2009 03:49,318,49024.8,97.88,0.02,49584,0.49,0.06,,
170,318bf822d4f2bd3920367560218619c0,bad day even target shoes guacamole carls jr burger could bring up,0.241,0,0.759,-0.5423,4.5,4,3,4.5,3.75,y,y,n,y,n,10-11-2009 01:39,318,49024.8,97.88,0.02,49584,0.49,0.06,,
171,ecbddbfe00e0f83cfdb802a7186061c7,summer heights high jamie jonah mr g i'm hooked chris lilley,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,06/28/09 05:03 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
172,ecbddbfe00e0f83cfdb802a7186061c7,um amy poehler rocking world now seriously bad date rant hysterical tivo shit shit mean park recreation,0.591,0,0.409,-0.9313,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,06/14/09 08:33 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
173,ecbddbfe00e0f83cfdb802a7186061c7,ten movie watch and instant netflixConfusion 1 la vie en rose 2 shrink if laConfusion 3 paris jetaime if parisConfusion 3 clay pidgeons propname pricelessConfusion 4 quill 5 away 6 sunshine cleaning 7 league 8 smart i heart propnames page sjpConfusion 9 frostnixon 10 doubt,0.063,0.15,0.787,0.5267,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/15/09 07:04 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
174,ecbddbfe00e0f83cfdb802a7186061c7,stuck band aid brand cuz bandages stuck me,0.4,0,0.6,-0.4588,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07-09-2009 00:13,739,267574,98.39,0.01,270029,0.5,0.07,,
175,ecbddbfe00e0f83cfdb802a7186061c7,grab raw fish,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07-11-2009 15:18,739,267574,98.39,0.01,270029,0.5,0.07,,
176,ecbddbfe00e0f83cfdb802a7186061c7,saw hp6 funny lot awesome awkward silences scriptwriter need finger broken achieve improved level editing important plot element out increasingly creative n,0.14,0.442,0.418,0.8779,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09-08-2009 18:05,739,267574,98.39,0.01,270029,0.5,0.07,,
177,ecbddbfe00e0f83cfdb802a7186061c7,relearn pattern again awesome,0,0.577,0.423,0.6249,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,08/22/09 01:55 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
178,ecbddbfe00e0f83cfdb802a7186061c7,free slurpee day,0,0.623,0.377,0.5106,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,08/30/09 06:16 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
179,ecbddbfe00e0f83cfdb802a7186061c7,stop waking 1pm,0.524,0,0.476,-0.296,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09-11-2009 04:51,739,267574,98.39,0.01,270029,0.5,0.07,,
180,ecbddbfe00e0f83cfdb802a7186061c7,feeling exactly topnotch,0,0.429,0.571,0.128,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09-04-2009 20:17,739,267574,98.39,0.01,270029,0.5,0.07,,
181,ecbddbfe00e0f83cfdb802a7186061c7,many notification log in,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/30/09 09:42 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
182,ecbddbfe00e0f83cfdb802a7186061c7,school done finance end me,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/14/09 01:07 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
183,ecbddbfe00e0f83cfdb802a7186061c7,tired reason looking forward class starting,0.367,0,0.633,-0.4404,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/16/09 12:59 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
184,ecbddbfe00e0f83cfdb802a7186061c7,2 month hell yet again fml,0.535,0,0.465,-0.6808,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/18/09 02:23 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
185,ecbddbfe00e0f83cfdb802a7186061c7,play fire front crowd yay,0.235,0.569,0.196,0.5267,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/21/09 03:00 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
186,ecbddbfe00e0f83cfdb802a7186061c7,pure party,0,0.73,0.27,0.4019,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/17/09 03:07 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
187,ecbddbfe00e0f83cfdb802a7186061c7,3 days,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,07/31/09 08:31 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
188,ecbddbfe00e0f83cfdb802a7186061c7,day,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/18/09 03:13 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
189,ecbddbfe00e0f83cfdb802a7186061c7,love pirate english version facebook,0,0.512,0.488,0.6369,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10-04-2009 23:48,739,267574,98.39,0.01,270029,0.5,0.07,,
190,ecbddbfe00e0f83cfdb802a7186061c7,choice,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/20/09 03:51 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
191,ecbddbfe00e0f83cfdb802a7186061c7,2 days,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10-08-2009 23:25,739,267574,98.39,0.01,270029,0.5,0.07,,
192,ecbddbfe00e0f83cfdb802a7186061c7,ren fest rain good,0,0.492,0.508,0.4404,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/14/09 06:25 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
193,ecbddbfe00e0f83cfdb802a7186061c7,kindly thanks everyone wished birthday,0,0.67,0.33,0.7269,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/20/09 01:05 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
194,ecbddbfe00e0f83cfdb802a7186061c7,finance class,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/16/09 04:59 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
195,ecbddbfe00e0f83cfdb802a7186061c7,get sleep tonight,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/22/09 01:09 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
196,ecbddbfe00e0f83cfdb802a7186061c7,3 hour left,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,09/29/09 03:31 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
197,ecbddbfe00e0f83cfdb802a7186061c7,families mechanic wish we'd stop giving business,0.195,0.451,0.354,0.4404,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/24/09 04:42 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
198,ecbddbfe00e0f83cfdb802a7186061c7,dying heeeeelppppp,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11-03-2009 09:08,739,267574,98.39,0.01,270029,0.5,0.07,,
199,ecbddbfe00e0f83cfdb802a7186061c7,saturday easily best day entire life,0,0.623,0.377,0.765,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10/13/09 03:39 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
200,ecbddbfe00e0f83cfdb802a7186061c7,feeling slightly better,0,0.804,0.196,0.4779,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/22/09 09:39 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
201,ecbddbfe00e0f83cfdb802a7186061c7,ive done procrastinated enough playing bejeweled blitz cause offline mlia,0.133,0.159,0.708,0.0772,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/15/09 08:11 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
202,ecbddbfe00e0f83cfdb802a7186061c7,potentially pulling all nighter feel free text keep entertained awake,0,0.429,0.571,0.7184,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/24/09 07:11 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
203,ecbddbfe00e0f83cfdb802a7186061c7,HappyfaceorsmileyConfusionConfusionConfusionConfusionConfusionConfusionConfusion,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/26/09 12:29 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
204,ecbddbfe00e0f83cfdb802a7186061c7,caught sleep rake leaf lose sleep yet studying accounting call your bored ill late,0.409,0,0.591,-0.765,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/27/09 04:41 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
205,ecbddbfe00e0f83cfdb802a7186061c7,attention everyone vote short after hours support local michigan talent wonderful person repost please httpSkepticalannoyedundecideduneasyorhesitant,0,0.511,0.489,0.8885,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,10-01-2009 03:21,739,267574,98.39,0.01,270029,0.5,0.07,,
206,ecbddbfe00e0f83cfdb802a7186061c7,looking forward eating body weight tomorrow,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/28/09 07:14 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
207,ecbddbfe00e0f83cfdb802a7186061c7,yesterday school bored decided backyard play slingshot ammo used peanut shot trees decided shoot far away nowhere squirrel leaped tree intercepted peanut landed another tree ate peanut gave looked thumbsup ran away ninja squirrel amaze me mlia,0.104,0.136,0.76,0.34,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/29/09 07:38 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
208,ecbddbfe00e0f83cfdb802a7186061c7,sleep writes damn well,0.397,0.309,0.294,-0.1531,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12-02-2009 06:42,739,267574,98.39,0.01,270029,0.5,0.07,,
209,ecbddbfe00e0f83cfdb802a7186061c7,rather looking forward holiday potential whereabouts that,0,0.31,0.69,0.4019,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11-02-2009 18:44,739,267574,98.39,0.01,270029,0.5,0.07,,
210,ecbddbfe00e0f83cfdb802a7186061c7,get overly excited pressing wrong button keyboard cause discovery shortcut,0.23,0.178,0.593,-0.1779,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12-08-2009 09:09,739,267574,98.39,0.01,270029,0.5,0.07,,
211,ecbddbfe00e0f83cfdb802a7186061c7,considers luckiest men ever Joyful,0,0.722,0.278,0.8316,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/14/09 12:20 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
212,ecbddbfe00e0f83cfdb802a7186061c7,wow spent 20 minute reading strip httpSkepticalannoyedundecideduneasyorhesitantxkcdcom657,0,0.388,0.612,0.5859,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12-08-2009 14:45,739,267574,98.39,0.01,270029,0.5,0.07,,
213,ecbddbfe00e0f83cfdb802a7186061c7,handle reading crap barbies competing brand dolls ridiculous thing making feel manly beer hand,0.264,0.166,0.57,-0.2263,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/15/09 07:04 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
214,ecbddbfe00e0f83cfdb802a7186061c7,acquired 6 brother sister today,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/17/09 06:23 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
215,ecbddbfe00e0f83cfdb802a7186061c7,4 school day left winter break yay,0,0.405,0.595,0.5267,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/15/09 08:19 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
216,ecbddbfe00e0f83cfdb802a7186061c7,probably feel free text chat,0,0.452,0.548,0.5106,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12-06-2009 23:34,739,267574,98.39,0.01,270029,0.5,0.07,,
217,ecbddbfe00e0f83cfdb802a7186061c7,lmao 512Confusion kept spraying cat water telling man up cried,0.179,0.269,0.552,0.3182,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/17/09 07:11 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
218,ecbddbfe00e0f83cfdb802a7186061c7,listening odd combination music blame late hour it,0.439,0,0.561,-0.5719,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/17/09 03:48 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
219,ecbddbfe00e0f83cfdb802a7186061c7,wish december 17th sooner,0,0.474,0.526,0.4019,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12/17/09 11:02 AM,739,267574,98.39,0.01,270029,0.5,0.07,,
220,ecbddbfe00e0f83cfdb802a7186061c7,cannot wait pas bad thats gonna happen til friday night,0,0.241,0.759,0.431,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,11/27/09 06:13 PM,739,267574,98.39,0.01,270029,0.5,0.07,,
221,ecbddbfe00e0f83cfdb802a7186061c7,gonna library til late prezs house even later txt facebook anything call killed,0.273,0,0.727,-0.6705,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y,12-07-2009 17:59,739,267574,98.39,0.01,270029,0.5,0.07,,
